;NUM_ART;variable;value;QTE_VTE;Standard_CPQ;score;score_cum;flag_alerte;flag_inv;flag_stk;score_cum_before;flag_inv_before;flag_inv_3weeks;flag_stk_cpq;valueStockSuspect;flag_match_vekia
1112;82008623;2020-02-14;0.011241666666666665;0.0;2.0;0.005620833333333333;0.09922333333333336;1;;;0.09360250000000002;;;;;
1113;63478590;2020-02-14;0.018175;0.0;3.0;0.006058333333333333;0.09927888888888889;1;;;0.09322055555555556;;;;;
1114;69617331;2020-02-14;0.011528333333333335;0.0;2.0;0.0057641666666666674;0.09939749999999999;1;;;0.09363333333333332;;;;;
1115;80041220;2020-02-14;0.012861666666666667;0.0;2.0;0.0064308333333333335;0.09944499999999999;1;;;0.09301416666666666;;;;;
1116;70618485;2020-02-14;0.016228333333333334;0.0;3.0;0.005409444444444445;0.09949444444444444;1;;;0.094085;;;;;
1117;67226831;2020-02-14;0.27231333333333335;0.0;3.0;0.09077111111111112;0.0997238888888889;1;;;0.008952777777777782;;;;;
1118;79977863;2020-02-14;0.015013333333333332;0.0;2.0;0.007506666666666666;0.09995499999999999;1;;;0.09244833333333333;;;;;
1119;68539590;2020-02-14;0.03273333333333333;0.0;5.0;0.006546666666666666;0.10007933333333338;1;;;0.09353266666666672;;;;;
1120;66119676;2020-02-14;0.005818333333333334;0.0;1.0;0.005818333333333334;0.10030333333333329;1;;;0.09448499999999996;;;;;
1121;69577501;2020-02-14;0.08385;0.0;10.0;0.008385;0.100496;1;;;0.092111;;;;;
1122;82038984;2020-02-14;0.01319;0.0;2.0;0.006595;0.10093166666666668;1;;;0.09433666666666668;;;;;
1123;80124967;2020-02-14;0.03813833333333334;0.0;6.0;0.00635638888888889;0.10096277777777776;1;;;0.09460638888888888;;;;;
1124;82018565;2020-02-14;0.02346166666666667;0.0;2.0;0.011730833333333334;0.10098416666666667;1;;;0.08925333333333334;;;;;
1125;69509216;2020-02-14;0.0069366666666666665;0.0;1.0;0.0069366666666666665;0.10102499999999996;1;;;0.0940883333333333;;;;;
1126;80120440;2020-02-14;0.01984333333333333;0.0;3.0;0.006614444444444444;0.10111333333333336;1;;;0.09449888888888892;;;;;
1127;68533710;2020-02-14;0.01984333333333333;0.0;3.0;0.006614444444444444;0.10111333333333336;1;;;0.09449888888888892;;;;;
1128;82200642;2020-02-14;0.0;0.0;1.0;0.0;0.10118333333333336;1;;;0.10118333333333336;;;;;
1129;82047701;2020-02-14;0.18808333333333335;0.0;30.0;0.006269444444444445;0.10122549999999997;1;;;0.09495605555555553;;;;;
1130;68679905;2020-02-14;0.06043833333333334;0.0;6.0;0.010073055555555556;0.1012963888888889;1;;;0.09122333333333334;;;;;
1131;65426382;2020-02-14;0.015633333333333332;0.0;2.0;0.007816666666666666;0.10144333333333333;1;;;0.09362666666666666;;;;;
1132;73113313;2020-02-14;0.005916666666666666;0.0;2.0;0.002958333333333333;0.10151416666666666;1;;;0.09855583333333333;;;;;
1133;80129345;2020-02-14;0.011893333333333334;0.0;2.0;0.005946666666666667;0.10159916666666667;1;;;0.0956525;;;;;
1134;68457886;2020-02-14;0.012311666666666667;0.0;2.0;0.0061558333333333335;0.10175833333333333;1;;;0.09560249999999999;;;;;
1135;70458892;2020-02-14;0.012311666666666667;0.0;2.0;0.0061558333333333335;0.10175833333333333;1;;;0.09560249999999999;;;;;
1136;82025232;2020-02-14;0.022166666666666668;0.0;3.0;0.007388888888888889;0.10177166666666669;1;;;0.0943827777777778;;;;;
1137;80043243;2020-02-14;0.014320000000000001;0.0;3.0;0.004773333333333333;0.1019344444444445;1;;;0.09716111111111116;;;;;
1138;62736170;2020-02-14;0.012538333333333332;0.0;7.0;0.001791190476190476;0.10197500000000004;1;;;0.10018380952380956;;;;;
1139;60607764;2020-02-14;0.026621666666666665;0.0;4.0;0.006655416666666666;0.1020345833333333;1;;;0.09537916666666664;;;;;
1140;70709905;2020-02-14;0.01495;0.0;2.0;0.007475;0.10216;1;;;0.094685;;;;;
1141;70236173;2020-02-14;0.012608333333333333;0.0;2.0;0.006304166666666666;0.10231583333333334;1;;;0.09601166666666668;;;;;
1142;80129466;2020-02-14;0.07081166666666666;0.0;10.0;0.007081166666666666;0.10244333333333334;1;;;0.09536216666666668;;;;;
1143;64348963;2020-02-14;0.0066300000000000005;0.0;2.0;0.0033150000000000002;0.10245666666666667;1;;;0.09914166666666667;;;;;
1144;67789834;2020-02-14;0.010295;0.0;2.0;0.0051475;0.10248499999999998;1;;;0.09733749999999998;;;;;
1145;67225984;2020-02-14;0.01922;0.0;2.0;0.00961;0.1027841666666667;1;;;0.0931741666666667;;;;;
1146;65683681;2020-02-14;0.01922;0.0;2.0;0.00961;0.1027841666666667;1;;;0.0931741666666667;;;;;
1147;63769664;2020-02-14;0.01922;0.0;2.0;0.00961;0.1027841666666667;1;;;0.0931741666666667;;;;;
1148;63837452;2020-02-14;0.01922;0.0;2.0;0.00961;0.1027841666666667;1;;;0.0931741666666667;;;;;
1149;70641242;2020-02-14;0.10911;0.0;11.0;0.009919090909090909;0.10278499999999997;1;;;0.09286590909090907;;;;;
1150;82007357;2020-02-14;0.031378333333333334;0.0;5.0;0.006275666666666667;0.1028416666666667;1;;;0.09656600000000004;;;;;
1151;62530475;2020-02-14;0.048100000000000004;0.0;5.0;0.00962;0.10288666666666668;1;;;0.09326666666666668;;;;;
1152;69874364;2020-02-14;0.027425;0.0;5.0;0.005485;0.10290166666666668;1;;;0.09741666666666668;;;;;
1153;80165121;2020-02-14;0.03517;0.0;5.0;0.007034;0.10300833333333333;1;;;0.09597433333333333;;;;;
1154;82011767;2020-02-14;0.017016666666666666;0.0;3.0;0.005672222222222222;0.10302555555555558;1;;;0.09735333333333336;;;;;
1155;65976463;2020-02-14;0.006286666666666666;0.0;1.0;0.006286666666666666;0.10302833333333332;1;;;0.09674166666666666;;;;;
1156;68951841;2020-02-14;0.006286666666666666;0.0;1.0;0.006286666666666666;0.10302833333333332;1;;;0.09674166666666666;;;;;
1157;64324974;2020-02-14;0.006286666666666666;0.0;1.0;0.006286666666666666;0.10302833333333332;1;;;0.09674166666666666;;;;;
1158;66427606;2020-02-14;0.012573333333333332;0.0;2.0;0.006286666666666666;0.10302833333333332;1;;;0.09674166666666666;;;;;
1159;79894703;2020-02-14;0.006286666666666666;0.0;1.0;0.006286666666666666;0.10302833333333332;1;;;0.09674166666666666;;;;;
1160;64050630;2020-02-14;0.006286666666666666;0.0;1.0;0.006286666666666666;0.10302833333333332;1;;;0.09674166666666666;;;;;
1161;80126194;2020-02-14;0.010496666666666666;0.0;3.0;0.0034988888888888886;0.10314611111111109;1;;;0.0996472222222222;;;;;
1162;60331124;2020-02-14;0.0072183333333333335;0.0;2.0;0.0036091666666666668;0.10343249999999998;1;;;0.09982333333333332;;;;;
1163;79977632;2020-02-14;0.015546666666666667;0.0;2.0;0.0077733333333333335;0.10350916666666662;1;;;0.0957358333333333;;;;;
1164;79976925;2020-02-14;0.015546666666666667;0.0;2.0;0.0077733333333333335;0.10350916666666662;1;;;0.0957358333333333;;;;;
1165;69802040;2020-02-14;0.011736666666666668;0.0;2.0;0.005868333333333334;0.10359000000000002;1;;;0.09772166666666668;;;;;
1166;68765193;2020-02-14;0.006091666666666666;0.0;1.0;0.006091666666666666;0.1037916666666666;1;;;0.09769999999999994;;;;;
1167;68535880;2020-02-14;0.02470666666666667;0.0;4.0;0.006176666666666667;0.10398124999999998;1;;;0.09780458333333332;;;;;
1168;68645115;2020-02-14;0.195435;0.0;4.0;0.04885875;0.1043033333333334;1;;;0.0554445833333334;;;;;
1169;63445382;2020-02-14;0.026128333333333333;0.0;3.0;0.008709444444444445;0.10443777777777781;1;;;0.09572833333333336;;;;;
1170;70576114;2020-02-14;0.012476666666666665;0.0;2.0;0.006238333333333333;0.10459666666666667;1;;;0.09835833333333334;;;;;
1171;69242712;2020-02-14;0.019995000000000002;0.0;3.0;0.006665000000000001;0.10460944444444448;1;;;0.09794444444444447;;;;;
1172;80038574;2020-02-14;0.012861666666666667;0.0;2.0;0.0064308333333333335;0.10466833333333334;1;;;0.0982375;;;;;
1173;73652131;2020-02-14;0.00816;0.0;1.0;0.00816;0.10468166666666666;1;;;0.09652166666666666;;;;;
1174;82047332;2020-02-14;0.0023516666666666664;0.0;1.0;0.0023516666666666664;0.10473333333333333;1;;;0.10238166666666666;;;;;
1175;67729263;2020-02-14;0.04013833333333334;0.0;5.0;0.008027666666666667;0.10480533333333335;1;;;0.09677766666666668;;;;;
1176;70766801;2020-02-14;0.5010583333333333;1.0;2.0;-1.2473541666666668;0.10495999999999994;1;;;1.3523141666666667;;;;;
1177;79168341;2020-02-14;0.012531666666666665;0.0;2.0;0.0062658333333333325;0.10505749999999997;1;;;0.09879166666666664;;;;;
1178;63352583;2020-02-14;0.03347;0.0;5.0;0.006694;0.10506633333333333;1;;;0.09837233333333333;;;;;
1179;73923633;2020-02-14;0.012343333333333333;0.0;2.0;0.0061716666666666664;0.10515916666666668;1;;;0.0989875;;;;;
1180;64307481;2020-02-14;0.037455;0.0;4.0;0.00936375;0.10518791666666667;1;;;0.09582416666666667;;;;;
1181;80180128;2020-02-14;0.01319;0.0;2.0;0.006595;0.10528666666666667;1;;;0.09869166666666666;;;;;
1182;63875294;2020-02-14;0.014193333333333334;0.0;4.0;0.0035483333333333335;0.10538291666666667;1;;;0.10183458333333334;;;;;
1183;67346174;2020-02-14;0.08707;0.0;10.0;0.008707;0.10553983333333333;1;;;0.09683283333333333;;;;;
1184;4200525;2020-02-14;0.089245;0.0;18.0;0.004958055555555556;0.10574453703703704;1;;;0.10078648148148148;;;;;
1185;82058177;2020-02-14;0.026473333333333335;0.0;1.0;0.026473333333333335;0.10589333333333334;1;;;0.07942;;;;;
1186;80033023;2020-02-14;0.015861666666666666;0.0;2.0;0.007930833333333333;0.10593666666666665;1;;;0.09800583333333332;;;;;
1187;66672256;2020-02-14;0.20298333333333332;0.0;2.0;0.10149166666666666;0.10595416666666692;1;;;0.004462500000000258;;;;;
1188;69509125;2020-02-14;0.016538333333333332;0.0;2.0;0.008269166666666666;0.10606833333333329;1;;;0.09779916666666663;;;;;
1189;73511424;2020-02-14;0.03204833333333334;0.0;4.0;0.008012083333333335;0.10620625000000003;1;;;0.0981941666666667;;;;;
1190;70753662;2020-02-14;0.006426666666666667;0.0;1.0;0.006426666666666667;0.10623166666666663;1;;;0.09980499999999996;;;;;
1191;71971263;2020-02-14;0.03441166666666667;0.0;2.0;0.017205833333333333;0.106281175;1;;;0.08907534166666667;;;;;
1192;82049096;2020-02-14;0.014401666666666667;0.0;2.0;0.007200833333333333;0.10639750000000003;1;;;0.0991966666666667;;;;;
1193;73677751;2020-02-14;0.016841666666666668;0.0;4.0;0.004210416666666667;0.10646541666666663;1;;;0.10225499999999997;;;;;
1194;76980050;2020-02-14;0.012081666666666666;0.0;2.0;0.006040833333333333;0.10663666666666666;1;;;0.10059583333333333;;;;;
1195;82065434;2020-02-14;0.007803333333333333;0.0;1.0;0.007803333333333333;0.10665333333333332;1;;;0.09885;;;;;
1196;82065433;2020-02-14;0.007803333333333333;0.0;1.0;0.007803333333333333;0.10665333333333332;1;;;0.09885;;;;;
1197;82065432;2020-02-14;0.007803333333333333;0.0;1.0;0.007803333333333333;0.10665333333333332;1;;;0.09885;;;;;
1198;70277585;2020-02-14;0.008361666666666667;0.0;1.0;0.008361666666666667;0.10692333333333334;1;;;0.09856166666666667;;;;;
1199;80121089;2020-02-14;0.018746666666666665;0.0;3.0;0.006248888888888888;0.10721666666666667;1;;;0.10096777777777778;;;;;
1200;80053176;2020-02-14;0.011421666666666665;0.0;2.0;0.0057108333333333325;0.10725583333333333;1;;;0.101545;;;;;
1201;80034640;2020-02-14;0.023126666666666667;0.0;3.0;0.007708888888888889;0.10736833333333333;1;;;0.09965944444444444;;;;;
1202;82124755;2020-02-14;0.23626833333333333;0.0;2.0;0.11813416666666667;0.10738333333333339;1;;;-0.010750833333333279;;;;;
1203;61716494;2020-02-14;0.012183333333333332;0.0;2.0;0.006091666666666666;0.10753083333333328;1;;;0.10143916666666662;;;;;
1204;70766675;2020-02-14;0.013023333333333333;0.0;2.0;0.0065116666666666665;0.1076458333333333;1;;;0.10113416666666664;;;;;
1205;79978906;2020-02-14;0.008114999999999999;0.0;1.0;0.008114999999999999;0.10806166666666664;1;;;0.09994666666666664;;;;;
1206;70193872;2020-02-14;0.29425666666666667;0.0;5.0;0.05885133333333333;0.10821099999999992;1;;;0.049359666666666586;;;;;
1207;64308496;2020-02-14;0.016335;0.0;2.0;0.0081675;0.10850416666666665;1;;;0.10033666666666666;;;;;
1208;65997526;2020-02-14;0.023316666666666666;0.0;1.0;0.023316666666666666;0.10887333333333334;1;;;0.08555666666666667;;;;;
1209;70761124;2020-02-14;0.0081;0.0;1.0;0.0081;0.108945;1;;;0.100845;;;;;
1210;67552093;2020-02-14;0.012323333333333332;0.0;2.0;0.006161666666666666;0.10895916666666665;1;;;0.10279749999999999;;;;;
1211;80154186;2020-02-14;0.009893333333333334;0.0;2.0;0.004946666666666667;0.10901000000000001;1;;;0.10406333333333334;;;;;
1212;70841792;2020-02-14;0.013761666666666667;0.0;2.0;0.006880833333333333;0.10912666666666666;1;;;0.10224583333333333;;;;;
1213;68479495;2020-02-14;0.01235;0.0;2.0;0.006175;0.10919250000000004;1;;;0.10301750000000004;;;;;
1214;73153514;2020-02-14;0.024503333333333335;0.0;3.0;0.008167777777777779;0.1093761111111111;1;;;0.10120833333333333;;;;;
1215;80135895;2020-02-14;0.016655;0.0;4.0;0.00416375;0.10946583333333326;1;;;0.10530208333333327;;;;;
1216;69801284;2020-02-14;0.006213333333333334;0.0;1.0;0.006213333333333334;0.109685;1;;;0.10347166666666667;;;;;
1217;82007922;2020-02-14;0.020079999999999997;0.0;3.0;0.006693333333333332;0.10968611111111112;1;;;0.1029927777777778;;;;;
1218;82020857;2020-02-14;0.026603333333333336;0.0;4.0;0.006650833333333334;0.11008666666666665;1;;;0.10343583333333332;;;;;
1219;68756485;2020-02-14;0.02452;0.0;4.0;0.00613;0.11013083333333332;1;;;0.10400083333333332;;;;;
1220;66964303;2020-02-14;0.015583333333333333;0.0;2.0;0.007791666666666666;0.1101366666666667;1;;;0.10234500000000003;;;;;
1221;70623553;2020-02-14;0.02046833333333333;0.0;3.0;0.0068227777777777774;0.11036333333333331;1;;;0.10354055555555554;;;;;
1222;80045476;2020-02-14;0.010801666666666668;0.0;2.0;0.005400833333333334;0.11036333333333334;1;;;0.1049625;;;;;
1223;73816281;2020-02-14;0.014986666666666667;0.0;2.0;0.007493333333333334;0.1103766666666667;1;;;0.10288333333333337;;;;;
1224;68404805;2020-02-14;0.018198333333333334;0.0;3.0;0.0060661111111111115;0.11041166666666664;1;;;0.10434555555555554;;;;;
1225;82016779;2020-02-14;0.049076666666666664;0.0;6.0;0.008179444444444444;0.11058111111111112;1;;;0.10240166666666667;;;;;
1226;67628246;2020-02-14;0.00675;0.0;1.0;0.00675;0.11062166666666669;1;;;0.10387166666666668;;;;;
1227;70700350;2020-02-14;0.14806833333333333;0.0;12.0;0.012339027777777777;0.11075583333333333;1;;;0.09841680555555556;;;;;
1228;69676110;2020-02-14;0.021721666666666667;0.0;3.0;0.007240555555555556;0.11088055555555558;1;;;0.10364000000000002;;;;;
1229;67789750;2020-02-14;0.013664999999999998;0.0;2.0;0.006832499999999999;0.11088583333333334;1;;;0.10405333333333333;;;;;
1230;69231813;2020-02-14;0.028038333333333332;0.0;5.0;0.005607666666666666;0.11096366666666665;1;;;0.10535599999999999;;;;;
1231;68171586;2020-02-14;0.012601666666666666;0.0;2.0;0.006300833333333333;0.11116666666666668;1;;;0.10486583333333334;;;;;
1232;70713146;2020-02-14;0.012601666666666666;0.0;2.0;0.006300833333333333;0.11116666666666668;1;;;0.10486583333333334;;;;;
1233;68171691;2020-02-14;0.012601666666666666;0.0;2.0;0.006300833333333333;0.11116666666666668;1;;;0.10486583333333334;;;;;
1234;82004748;2020-02-14;0.02946333333333333;0.0;4.0;0.007365833333333333;0.11134750000000003;1;;;0.1039816666666667;;;;;
1235;68541571;2020-02-14;0.05831;0.0;8.0;0.00728875;0.11142416666666667;1;;;0.10413541666666667;;;;;
1236;65119670;2020-02-14;0.050445;0.0;6.0;0.0084075;0.11144805555555554;1;;;0.10304055555555554;;;;;
1237;70068544;2020-02-14;0.012178333333333334;0.0;2.0;0.006089166666666667;0.11150833333333335;1;;;0.10541916666666667;;;;;
1238;62032943;2020-02-14;0.03287333333333333;0.0;4.0;0.008218333333333333;0.11174124999999999;1;;;0.10352291666666666;;;;;
1239;64213751;2020-02-14;0.26063;0.0;30.0;0.008687666666666666;0.11194016666666663;1;;;0.10325249999999997;;;;;
1240;62883646;2020-02-14;0.4203133333333333;0.0;2.0;0.21015666666666666;0.11203916666666669;1;;;-0.09811749999999997;;;;;
1241;80042312;2020-02-14;0.028984999999999997;0.0;4.0;0.007246249999999999;0.11206208333333333;1;;;0.10481583333333333;;;;;
1242;82046753;2020-02-14;0.02271833333333333;0.0;3.0;0.007572777777777776;0.11217555555555554;1;;;0.10460277777777777;;;;;
1243;61583851;2020-02-14;0.024403333333333332;0.0;3.0;0.008134444444444444;0.11259666666666666;1;;;0.10446222222222222;;;;;
1244;80140121;2020-02-14;0.28217;0.0;22.0;0.01282590909090909;0.11269886363636358;1;;;0.0998729545454545;;;;;
1245;80041381;2020-02-14;0.021863333333333332;0.0;3.0;0.007287777777777778;0.11270444444444445;1;;;0.10541666666666667;;;;;
1246;64159403;2020-02-14;0.025575;0.0;4.0;0.00639375;0.11286541666666663;1;;;0.10647166666666663;;;;;
1247;80140052;2020-02-14;0.018559999999999997;0.0;2.0;0.009279999999999998;0.1129925;1;;;0.1037125;;;;;
1248;69414282;2020-02-14;0.019285;0.0;3.0;0.006428333333333334;0.11324888888888886;1;;;0.10682055555555553;;;;;
1249;73648302;2020-02-14;0.009258333333333334;0.0;2.0;0.004629166666666667;0.11343416666666667;1;;;0.108805;;;;;
1250;80046435;2020-02-14;0.008526666666666667;0.0;1.0;0.008526666666666667;0.11389833333333334;1;;;0.10537166666666667;;;;;
1251;60603263;2020-02-14;0.03429833333333333;0.0;4.0;0.008574583333333333;0.11390958333333331;1;;;0.10533499999999998;;;;;
1252;63379204;2020-02-14;0.0070083333333333326;0.0;2.0;0.0035041666666666663;0.11394000000000001;1;;;0.11043583333333334;;;;;
1253;69801431;2020-02-14;0.005868333333333334;0.0;1.0;0.005868333333333334;0.11401666666666666;1;;;0.10814833333333332;;;;;
1254;79783060;2020-02-14;0.026484999999999998;0.0;4.0;0.0066212499999999995;0.11408416666666664;1;;;0.10746291666666664;;;;;
1255;82062978;2020-02-14;0.0;0.0;2.0;0.0;0.11414666666666665;1;;;0.11414666666666665;;;;;
1256;75051130;2020-02-14;0.008526666666666667;0.0;1.0;0.008526666666666667;0.11418000000000003;1;;;0.10565333333333336;;;;;
1257;70609301;2020-02-14;0.012979999999999998;0.0;2.0;0.006489999999999999;0.11450749999999996;1;;;0.10801749999999996;;;;;
1258;80126171;2020-02-14;0.020875;0.0;3.0;0.006958333333333334;0.11456611111111113;1;;;0.1076077777777778;;;;;
1259;80154301;2020-02-14;0.016795;0.0;2.0;0.0083975;0.11460916666666664;1;;;0.10621166666666663;;;;;
1260;70193956;2020-02-14;0.01649;0.0;3.0;0.005496666666666667;0.1148833333333333;1;;;0.10938666666666663;;;;;
1261;69458571;2020-02-14;0.028863333333333335;0.0;5.0;0.005772666666666667;0.11502566666666666;1;;;0.109253;;;;;
1262;73154522;2020-02-14;0.016193333333333334;0.0;2.0;0.008096666666666667;0.1151358333333334;1;;;0.10703916666666673;;;;;
1263;68536433;2020-02-14;0.017448333333333333;0.0;3.0;0.005816111111111111;0.11514333333333335;1;;;0.10932722222222224;;;;;
1264;82011343;2020-02-14;0.010881666666666666;0.0;2.0;0.005440833333333333;0.11528833333333334;1;;;0.1098475;;;;;
1265;69925765;2020-02-14;0.0372548;0.0;3.0;0.012418266666666665;0.11529224999999999;1;;;0.10287398333333332;;;;;
1266;70925925;2020-02-14;0.028995000000000003;0.0;6.0;0.004832500000000001;0.11552833333333333;1;;;0.11069583333333333;;;;;
1267;68539611;2020-02-14;0.03024333333333333;0.0;4.0;0.007560833333333333;0.11558375000000001;1;;;0.10802291666666668;;;;;
1268;68124602;2020-02-14;0.027143333333333335;0.0;3.0;0.009047777777777778;0.11604555555555554;1;;;0.10699777777777776;;;;;
1269;67928763;2020-02-14;0.014168333333333333;0.0;2.0;0.0070841666666666666;0.11609916666666671;1;;;0.10901500000000004;;;;;
1270;82007929;2020-02-14;0.014168333333333333;0.0;2.0;0.0070841666666666666;0.11609916666666671;1;;;0.10901500000000004;;;;;
1271;70812231;2020-02-14;0.021105;0.0;3.0;0.007035;0.11617611111111112;1;;;0.10914111111111112;;;;;
1272;3020374;2020-02-14;0.478115;0.0;4.0;0.11952875;0.11623083333333344;1;;;-0.003297916666666567;;;;;
1273;63115976;2020-02-14;0.015081666666666667;0.0;2.0;0.007540833333333333;0.11638999999999997;1;;;0.10884916666666664;;;;;
1274;62153742;2020-02-14;0.17565166666666668;0.0;26.0;0.006755833333333334;0.11640564102564106;1;;;0.10964980769230773;;;;;
1275;70842030;2020-02-14;0.016431666666666667;0.0;2.0;0.008215833333333334;0.1164691666666667;1;;;0.10825333333333337;;;;;
1276;81884173;2020-02-14;0.016201666666666666;0.0;2.0;0.008100833333333333;0.11657000000000001;1;;;0.10846916666666667;;;;;
1277;63336973;2020-02-14;0.027251666666666664;0.0;3.0;0.009083888888888888;0.11674055555555553;1;;;0.10765666666666664;;;;;
1278;68456031;2020-02-14;0.017296666666666665;0.0;3.0;0.005765555555555555;0.11682833333333331;1;;;0.11106277777777776;;;;;
1279;67464446;2020-02-14;0.014580000000000001;0.0;2.0;0.0072900000000000005;0.11701916666666667;1;;;0.10972916666666667;;;;;
1280;74886273;2020-02-14;0.013273333333333333;0.0;2.0;0.006636666666666667;0.1170925;1;;;0.11045583333333334;;;;;
1281;70792372;2020-02-14;0.04540333333333333;0.0;3.0;0.015134444444444443;0.11714666666666668;1;;;0.10201222222222224;;;;;
1282;70277963;2020-02-14;0.009836666666666667;0.0;1.0;0.009836666666666667;0.11717333333333332;1;;;0.10733666666666666;;;;;
1283;61715570;2020-02-14;0.013281666666666666;0.0;2.0;0.006640833333333333;0.11723;1;;;0.11058916666666667;;;;;
1284;68543832;2020-02-14;0.03675;0.0;5.0;0.00735;0.11728033333333329;1;;;0.1099303333333333;;;;;
1285;65814203;2020-02-14;0.018738333333333333;0.0;3.0;0.006246111111111111;0.11737555555555554;1;;;0.11112944444444443;;;;;
1286;82069330;2020-02-14;0.03174166666666667;0.0;4.0;0.007935416666666667;0.11754791666666671;1;;;0.10961250000000004;;;;;
1287;61477465;2020-02-14;0.042555;0.0;6.0;0.007092500000000001;0.11765944444444444;1;;;0.11056694444444444;;;;;
1288;57209523;2020-02-14;0.02691333333333333;0.0;4.0;0.006728333333333333;0.11780666666666671;1;;;0.11107833333333338;;;;;
1289;70302092;2020-02-14;0.24015333333333333;0.0;6.0;0.04002555555555556;0.11783805555555557;1;;;0.07781250000000002;;;;;
1290;57202516;2020-02-14;0.033166666666666664;0.0;4.0;0.008291666666666666;0.11788208333333335;1;;;0.10959041666666668;;;;;
1291;63884723;2020-02-14;0.012183333333333332;0.0;2.0;0.006091666666666666;0.11795916666666664;1;;;0.11186749999999998;;;;;
1292;63064295;2020-02-14;0.018391666666666667;0.0;2.0;0.009195833333333334;0.11796333333333332;1;;;0.10876749999999999;;;;;
1293;82061760;2020-02-14;0.15809666666666666;0.0;4.0;0.039524166666666666;0.11813791666666655;1;;;0.07861374999999989;;;;;
1294;80034661;2020-02-14;0.0266;0.0;3.0;0.008866666666666667;0.1184361111111111;1;;;0.10956944444444444;;;;;
1295;67729802;2020-02-14;0.030729999999999997;0.0;4.0;0.007682499999999999;0.11845291666666667;1;;;0.11077041666666668;;;;;
1296;66009146;2020-02-14;0.006325;0.0;1.0;0.006325;0.11851166666666667;1;;;0.11218666666666667;;;;;
1297;73155285;2020-02-14;0.017703333333333335;0.0;2.0;0.008851666666666667;0.11853583333333334;1;;;0.10968416666666668;;;;;
1298;80173369;2020-02-14;0.021724999999999998;0.0;3.0;0.007241666666666666;0.11867222222222222;1;;;0.11143055555555556;;;;;
1299;81989974;2020-02-14;0.03113166666666667;0.0;4.0;0.007782916666666667;0.11910541666666666;1;;;0.11132249999999999;;;;;
1300;80039722;2020-02-14;0.015408333333333335;0.0;2.0;0.007704166666666667;0.11913916666666667;1;;;0.111435;;;;;
1301;69714610;2020-02-14;0.019235;0.0;3.0;0.006411666666666666;0.11936333333333331;1;;;0.11295166666666664;;;;;
1302;79977604;2020-02-14;0.016445;0.0;2.0;0.0082225;0.119395;1;;;0.1111725;;;;;
1303;73314556;2020-02-14;0.020596666666666666;0.0;3.0;0.006865555555555555;0.1194155555555556;1;;;0.11255000000000004;;;;;
1304;65406292;2020-02-14;0.018676666666666664;0.0;3.0;0.0062255555555555545;0.1196822222222222;1;;;0.11345666666666665;;;;;
1305;68268613;2020-02-14;0.012886666666666666;0.0;2.0;0.006443333333333333;0.11970416666666663;1;;;0.1132608333333333;;;;;
1306;68268641;2020-02-14;0.012886666666666666;0.0;2.0;0.006443333333333333;0.11970416666666663;1;;;0.1132608333333333;;;;;
1307;68268655;2020-02-14;0.012886666666666666;0.0;2.0;0.006443333333333333;0.11970416666666663;1;;;0.1132608333333333;;;;;
1308;68269054;2020-02-14;0.012886666666666666;0.0;2.0;0.006443333333333333;0.11970416666666663;1;;;0.1132608333333333;;;;;
1309;82024510;2020-02-14;0.019748333333333336;0.0;3.0;0.0065827777777777785;0.12008500000000011;1;;;0.11350222222222232;;;;;
1310;69482903;2020-02-14;0.006966666666666666;0.0;1.0;0.006966666666666666;0.12008833333333328;1;;;0.11312166666666662;;;;;
1311;82007385;2020-02-14;0.029358333333333334;0.0;4.0;0.007339583333333333;0.12027958333333338;1;;;0.11294000000000005;;;;;
1312;62028820;2020-02-14;0.014833333333333336;0.0;2.0;0.007416666666666668;0.12036916666666662;1;;;0.11295249999999996;;;;;
1313;841862;2020-02-14;0.022525;0.0;3.0;0.007508333333333333;0.12059722222222222;1;;;0.11308888888888888;;;;;
1314;82116847;2020-02-14;0.022501666666666666;0.0;3.0;0.0075005555555555554;0.12063444444444443;1;;;0.11313388888888888;;;;;
1315;68534921;2020-02-14;0.15354500000000001;0.0;20.0;0.007677250000000001;0.12080333333333332;1;;;0.11312608333333332;;;;;
1316;65140383;2020-02-14;0.019265;0.0;3.0;0.006421666666666667;0.12089333333333335;1;;;0.11447166666666668;;;;;
1317;299992;2020-02-14;0.022613333333333333;0.0;2.0;0.011306666666666666;0.120925;1;;;0.10961833333333333;;;;;
1318;81965678;2020-02-14;0.022613333333333333;0.0;2.0;0.011306666666666666;0.120925;1;;;0.10961833333333333;;;;;
1319;68239885;2020-02-14;0.022613333333333333;0.0;2.0;0.011306666666666666;0.120925;1;;;0.10961833333333333;;;;;
1320;61743094;2020-02-14;0.022613333333333333;0.0;2.0;0.011306666666666666;0.120925;1;;;0.10961833333333333;;;;;
1321;68458222;2020-02-14;0.034036666666666666;0.0;5.0;0.006807333333333334;0.12117866666666668;1;;;0.11437133333333335;;;;;
1322;67789876;2020-02-14;0.007243333333333334;0.0;1.0;0.007243333333333334;0.1214483333333334;1;;;0.11420500000000006;;;;;
1323;69603786;2020-02-14;0.023171666666666663;0.0;3.0;0.007723888888888888;0.12149277777777777;1;;;0.11376888888888888;;;;;
1324;70809011;2020-02-14;0.8564366666666666;0.0;25.0;0.03425746666666667;0.12160686666666662;1;;;0.08734939999999995;;;;;
